Date,Day week,Holiday,Power (kW) [Y],Temperature (C) [X],Power-1,Hour,HDH
2016-01-29 02:00:00,6.0,0.0,806.0,11.0,818.0,2,5.0
2016-01-29 03:00:00,6.0,0.0,805.0,10.8,806.0,3,5.199999999999999
2016-01-29 04:00:00,6.0,0.0,793.0,10.6,805.0,4,5.4
2016-01-29 05:00:00,6.0,0.0,807.0,10.4,793.0,5,5.6
2016-01-29 06:00:00,6.0,0.0,850.0,10.4,807.0,6,5.6
2016-01-29 07:00:00,6.0,0.0,1121.0,10.3,850.0,7,5.699999999999999
2016-01-29 08:00:00,6.0,0.0,1486.0,10.3,1121.0,8,5.699999999999999
2016-01-29 09:00:00,6.0,0.0,1891.0,11.0,1486.0,9,5.0
2016-01-29 10:00:00,6.0,0.0,2120.0,12.3,1891.0,10,3.6999999999999993
2016-01-29 11:00:00,6.0,0.0,2217.0,13.1,2120.0,11,2.9000000000000004
2016-01-29 12:00:00,6.0,0.0,2143.0,13.5,2217.0,12,2.5
2016-01-29 13:00:00,6.0,0.0,1330.0,14.3,2143.0,13,1.6999999999999993
2016-01-29 14:00:00,6.0,0.0,2105.0,14.6,1330.0,14,1.4000000000000004
2016-01-29 15:00:00,6.0,0.0,2162.0,14.5,2105.0,15,1.5
2016-01-29 16:00:00,6.0,0.0,2129.0,14.3,2162.0,16,1.6999999999999993
2016-01-29 17:00:00,6.0,0.0,1928.0,13.5,2129.0,17,2.5
2016-01-29 18:00:00,6.0,0.0,1667.0,12.1,1928.0,18,3.9000000000000004
2016-01-29 19:00:00,6.0,0.0,1381.0,11.3,1667.0,19,4.699999999999999
2016-01-29 20:00:00,6.0,0.0,1148.0,11.0,1381.0,20,5.0
2016-01-29 21:00:00,6.0,0.0,984.0,10.9,1148.0,21,5.1
2016-01-29 22:00:00,6.0,0.0,914.0,10.8,984.0,22,5.199999999999999
2016-01-29 23:00:00,6.0,0.0,850.0,10.7,914.0,23,5.300000000000001
2016-01-30 00:00:00,7.0,0.0,840.0,10.5,850.0,0,5.5
2016-01-30 01:00:00,7.0,0.0,833.0,10.5,840.0,1,5.5
2016-01-30 02:00:00,7.0,0.0,823.0,10.4,833.0,2,5.6
2016-01-30 03:00:00,7.0,0.0,816.0,10.3,823.0,3,5.699999999999999
2016-01-30 04:00:00,7.0,0.0,799.0,10.4,816.0,4,5.6
2016-01-30 05:00:00,7.0,0.0,810.0,10.5,799.0,5,5.5
2016-01-30 06:00:00,7.0,0.0,797.0,10.4,810.0,6,5.6
2016-01-30 07:00:00,7.0,0.0,913.0,10.2,797.0,7,5.800000000000001
2016-01-30 08:00:00,7.0,0.0,1018.0,10.4,913.0,8,5.6
2016-01-30 09:00:00,7.0,0.0,989.0,11.3,1018.0,9,4.699999999999999
2016-01-30 10:00:00,7.0,0.0,1022.0,12.3,989.0,10,3.6999999999999993
2016-01-30 11:00:00,7.0,0.0,1033.0,12.6,1022.0,11,3.4000000000000004
2016-01-30 12:00:00,7.0,0.0,1027.0,13.5,1033.0,12,2.5
2016-01-30 13:00:00,7.0,0.0,1015.0,13.5,1027.0,13,2.5
2016-01-30 14:00:00,7.0,0.0,1000.0,13.0,1015.0,14,3.0
2016-01-30 15:00:00,7.0,0.0,965.0,12.9,1000.0,15,3.0999999999999996
2016-01-30 16:00:00,7.0,0.0,962.0,12.5,965.0,16,3.5
2016-01-30 17:00:00,7.0,0.0,994.0,12.3,962.0,17,3.6999999999999993
2016-01-30 18:00:00,7.0,0.0,983.0,12.2,994.0,18,3.8000000000000007
2016-01-30 19:00:00,7.0,0.0,912.0,12.2,983.0,19,3.8000000000000007
2016-01-30 20:00:00,7.0,0.0,890.0,12.2,912.0,20,3.8000000000000007
2016-01-30 21:00:00,7.0,0.0,859.0,12.1,890.0,21,3.9000000000000004
2016-01-30 22:00:00,7.0,0.0,851.0,12.1,859.0,22,3.9000000000000004
2016-01-30 23:00:00,7.0,0.0,830.0,12.3,851.0,23,3.6999999999999993
2016-01-31 00:00:00,1.0,0.0,839.0,12.2,830.0,0,3.8000000000000007
2016-01-31 01:00:00,1.0,0.0,817.0,12.1,839.0,1,3.9000000000000004
2016-01-31 02:00:00,1.0,0.0,805.0,12.1,817.0,2,3.9000000000000004
2016-01-31 03:00:00,1.0,0.0,805.0,12.1,805.0,3,3.9000000000000004
2016-01-31 04:00:00,1.0,0.0,796.0,12.2,805.0,4,3.8000000000000007
2016-01-31 05:00:00,1.0,0.0,790.0,12.2,796.0,5,3.8000000000000007
2016-01-31 06:00:00,1.0,0.0,778.0,12.0,790.0,6,4.0
2016-01-31 07:00:00,1.0,0.0,779.0,12.0,778.0,7,4.0
2016-01-31 08:00:00,1.0,0.0,762.0,12.4,779.0,8,3.5999999999999996
2016-01-31 09:00:00,1.0,0.0,766.0,13.3,762.0,9,2.6999999999999993
2016-01-31 10:00:00,1.0,0.0,774.0,13.7,766.0,10,2.3000000000000007
2016-01-31 11:00:00,1.0,0.0,783.0,13.8,774.0,11,2.1999999999999993
2016-01-31 12:00:00,1.0,0.0,614.0,14.1,783.0,12,1.9000000000000004
2016-01-31 13:00:00,1.0,0.0,500.0,14.2,614.0,13,1.8000000000000007
2016-01-31 14:00:00,1.0,0.0,806.0,14.2,500.0,14,1.8000000000000007
2016-01-31 15:00:00,1.0,0.0,829.0,14.3,806.0,15,1.6999999999999993
2016-01-31 16:00:00,1.0,0.0,853.0,14.7,829.0,16,1.3000000000000007
2016-01-31 17:00:00,1.0,0.0,842.0,14.0,853.0,17,2.0
2016-01-31 18:00:00,1.0,0.0,873.0,13.4,842.0,18,2.5999999999999996
2016-01-31 19:00:00,1.0,0.0,849.0,13.0,873.0,19,3.0
2016-01-31 20:00:00,1.0,0.0,850.0,12.8,849.0,20,3.1999999999999993
2016-01-31 21:00:00,1.0,0.0,835.0,12.9,850.0,21,3.0999999999999996
2016-01-31 22:00:00,1.0,0.0,700.0,12.8,835.0,22,3.1999999999999993
2016-01-31 23:00:00,1.0,0.0,830.0,12.7,700.0,23,3.3000000000000007
2016-02-01 00:00:00,2.0,0.0,823.0,12.4,830.0,0,3.5999999999999996
2016-02-01 01:00:00,2.0,0.0,817.0,12.1,823.0,1,3.9000000000000004
2016-02-01 02:00:00,2.0,0.0,826.0,11.7,817.0,2,4.300000000000001
2016-02-01 03:00:00,2.0,0.0,790.0,11.6,826.0,3,4.4
2016-02-01 04:00:00,2.0,0.0,782.0,11.3,790.0,4,4.699999999999999
2016-02-01 05:00:00,2.0,0.0,807.0,10.9,782.0,5,5.1
2016-02-01 06:00:00,2.0,0.0,845.0,10.8,807.0,6,5.199999999999999
2016-02-01 07:00:00,2.0,0.0,1105.0,10.6,845.0,7,5.4
2016-02-01 08:00:00,2.0,0.0,1543.0,10.9,1105.0,8,5.1
2016-02-01 09:00:00,2.0,0.0,1919.0,12.0,1543.0,9,4.0
2016-02-01 10:00:00,2.0,0.0,2157.0,13.0,1919.0,10,3.0
2016-02-01 11:00:00,2.0,0.0,2235.0,14.0,2157.0,11,2.0
2016-02-01 12:00:00,2.0,0.0,562.0,14.6,2235.0,12,1.4000000000000004
2016-02-01 13:00:00,2.0,0.0,2047.0,15.1,562.0,13,0.9000000000000004
2016-02-01 14:00:00,2.0,0.0,2117.0,15.8,2047.0,14,0.1999999999999993
2016-02-01 15:00:00,2.0,0.0,2102.0,15.8,2117.0,15,0.1999999999999993
2016-02-01 16:00:00,2.0,0.0,2029.0,16.0,2102.0,16,0.0
2016-02-01 17:00:00,2.0,0.0,1934.0,15.5,2029.0,17,0.5
2016-02-01 18:00:00,2.0,0.0,1668.0,13.6,1934.0,18,2.4000000000000004
2016-02-01 19:00:00,2.0,0.0,1384.0,12.3,1668.0,19,3.6999999999999993
2016-02-01 20:00:00,2.0,0.0,1155.0,11.8,1384.0,20,4.199999999999999
2016-02-01 21:00:00,2.0,0.0,1027.0,11.5,1155.0,21,4.5
2016-02-01 22:00:00,2.0,0.0,953.0,11.3,1027.0,22,4.699999999999999
2016-02-01 23:00:00,2.0,0.0,875.0,11.2,953.0,23,4.800000000000001
2016-02-02 00:00:00,3.0,0.0,857.0,11.2,875.0,0,4.800000000000001
2016-02-02 01:00:00,3.0,0.0,827.0,11.3,857.0,1,4.699999999999999
2016-02-02 02:00:00,3.0,0.0,812.0,11.3,827.0,2,4.699999999999999
2016-02-02 03:00:00,3.0,0.0,813.0,11.2,812.0,3,4.800000000000001
2016-02-02 04:00:00,3.0,0.0,803.0,11.0,813.0,4,5.0
2016-02-02 05:00:00,3.0,0.0,814.0,11.1,803.0,5,4.9
2016-02-02 06:00:00,3.0,0.0,862.0,11.1,814.0,6,4.9
2016-02-02 07:00:00,3.0,0.0,1103.0,11.2,862.0,7,4.800000000000001
2016-02-02 08:00:00,3.0,0.0,1505.0,11.2,1103.0,8,4.800000000000001
2016-02-02 09:00:00,3.0,0.0,1897.0,12.2,1505.0,9,3.8000000000000007
2016-02-02 10:00:00,3.0,0.0,2124.0,12.9,1897.0,10,3.0999999999999996
2016-02-02 11:00:00,3.0,0.0,2313.0,13.3,2124.0,11,2.6999999999999993
2016-02-02 12:00:00,3.0,0.0,2174.0,13.9,2313.0,12,2.0999999999999996
2016-02-02 13:00:00,3.0,0.0,2029.0,14.4,2174.0,13,1.5999999999999996
2016-02-02 14:00:00,3.0,0.0,2092.0,14.5,2029.0,14,1.5
2016-02-02 15:00:00,3.0,0.0,2083.0,13.9,2092.0,15,2.0999999999999996
2016-02-02 16:00:00,3.0,0.0,2095.0,13.4,2083.0,16,2.5999999999999996
2016-02-02 17:00:00,3.0,0.0,1921.0,12.6,2095.0,17,3.4000000000000004
2016-02-02 18:00:00,3.0,0.0,1636.0,11.9,1921.0,18,4.1
2016-02-02 19:00:00,3.0,0.0,1325.0,11.6,1636.0,19,4.4
2016-02-02 20:00:00,3.0,0.0,1103.0,11.7,1325.0,20,4.300000000000001
2016-02-02 21:00:00,3.0,0.0,976.0,12.0,1103.0,21,4.0
2016-02-02 22:00:00,3.0,0.0,909.0,12.2,976.0,22,3.8000000000000007
2016-02-02 23:00:00,3.0,0.0,861.0,12.2,909.0,23,3.8000000000000007
2016-02-03 00:00:00,4.0,0.0,834.0,12.4,861.0,0,3.5999999999999996
2016-02-03 01:00:00,4.0,0.0,836.0,12.2,834.0,1,3.8000000000000007
2016-02-03 02:00:00,4.0,0.0,813.0,12.2,836.0,2,3.8000000000000007
2016-02-03 03:00:00,4.0,0.0,795.0,12.1,813.0,3,3.9000000000000004
2016-02-03 04:00:00,4.0,0.0,793.0,12.2,795.0,4,3.8000000000000007
2016-02-03 05:00:00,4.0,0.0,806.0,12.1,793.0,5,3.9000000000000004
2016-02-03 06:00:00,4.0,0.0,371.0,12.1,806.0,6,3.9000000000000004
2016-02-03 07:00:00,4.0,0.0,1130.0,11.8,371.0,7,4.199999999999999
2016-02-03 08:00:00,4.0,0.0,1427.0,12.0,1130.0,8,4.0
2016-02-03 09:00:00,4.0,0.0,1900.0,12.4,1427.0,9,3.5999999999999996
2016-02-03 10:00:00,4.0,0.0,2191.0,13.1,1900.0,10,2.9000000000000004
2016-02-03 11:00:00,4.0,0.0,2295.0,14.5,2191.0,11,1.5
2016-02-03 12:00:00,4.0,0.0,2215.0,15.9,2295.0,12,0.09999999999999964
2016-02-03 13:00:00,4.0,0.0,2088.0,16.8,2215.0,13,0.0
2016-02-03 14:00:00,4.0,0.0,2104.0,16.8,2088.0,14,0.0
2016-02-03 15:00:00,4.0,0.0,2174.0,16.5,2104.0,15,0.0
2016-02-03 16:00:00,4.0,0.0,2102.0,16.4,2174.0,16,0.0
2016-02-03 17:00:00,4.0,0.0,1943.0,15.5,2102.0,17,0.5
2016-02-03 18:00:00,4.0,0.0,1503.0,13.9,1943.0,18,2.0999999999999996
2016-02-03 19:00:00,4.0,0.0,1353.0,13.5,1503.0,19,2.5
2016-02-03 20:00:00,4.0,0.0,1130.0,13.2,1353.0,20,2.8000000000000007
2016-02-03 21:00:00,4.0,0.0,979.0,12.9,1130.0,21,3.0999999999999996
2016-02-03 22:00:00,4.0,0.0,914.0,13.2,979.0,22,2.8000000000000007
2016-02-03 23:00:00,4.0,0.0,874.0,12.8,914.0,23,3.1999999999999993
2016-02-04 00:00:00,5.0,0.0,854.0,12.2,874.0,0,3.8000000000000007
2016-02-04 01:00:00,5.0,0.0,812.0,11.8,854.0,1,4.199999999999999
2016-02-04 02:00:00,5.0,0.0,792.0,11.2,812.0,2,4.800000000000001
2016-02-04 03:00:00,5.0,0.0,740.0,10.9,792.0,3,5.1
2016-02-04 04:00:00,5.0,0.0,773.0,10.6,740.0,4,5.4
2016-02-04 05:00:00,5.0,0.0,779.0,10.3,773.0,5,5.699999999999999
2016-02-04 06:00:00,5.0,0.0,833.0,9.9,779.0,6,6.1
2016-02-04 07:00:00,5.0,0.0,1098.0,9.8,833.0,7,6.199999999999999
2016-02-04 08:00:00,5.0,0.0,1484.0,9.4,1098.0,8,6.6
2016-02-04 09:00:00,5.0,0.0,1962.0,9.2,1484.0,9,6.800000000000001
2016-02-04 10:00:00,5.0,0.0,2219.0,9.8,1962.0,10,6.199999999999999
2016-02-04 11:00:00,5.0,0.0,2285.0,11.1,2219.0,11,4.9
2016-02-04 12:00:00,5.0,0.0,2200.0,12.8,2285.0,12,3.1999999999999993
2016-02-04 13:00:00,5.0,0.0,2122.0,13.9,2200.0,13,2.0999999999999996
2016-02-04 14:00:00,5.0,0.0,2128.0,14.5,2122.0,14,1.5
2016-02-04 15:00:00,5.0,0.0,2175.0,14.8,2128.0,15,1.1999999999999993
2016-02-04 16:00:00,5.0,0.0,2174.0,14.6,2175.0,16,1.4000000000000004
2016-02-04 17:00:00,5.0,0.0,1962.0,14.0,2174.0,17,2.0
2016-02-04 18:00:00,5.0,0.0,1693.0,13.6,1962.0,18,2.4000000000000004
2016-02-04 19:00:00,5.0,0.0,1369.0,13.0,1693.0,19,3.0
2016-02-04 20:00:00,5.0,0.0,1034.0,12.2,1369.0,20,3.8000000000000007
2016-02-04 21:00:00,5.0,0.0,959.0,11.2,1034.0,21,4.800000000000001
2016-02-04 22:00:00,5.0,0.0,930.0,10.9,959.0,22,5.1
2016-02-04 23:00:00,5.0,0.0,667.0,10.6,930.0,23,5.4
2016-02-05 00:00:00,6.0,0.0,845.0,10.1,667.0,0,5.9
2016-02-05 01:00:00,6.0,0.0,850.0,9.8,845.0,1,6.199999999999999
2016-02-05 02:00:00,6.0,0.0,831.0,9.6,850.0,2,6.4
2016-02-05 03:00:00,6.0,0.0,824.0,9.4,831.0,3,6.6
2016-02-05 04:00:00,6.0,0.0,814.0,8.9,824.0,4,7.1
2016-02-05 05:00:00,6.0,0.0,842.0,8.6,814.0,5,7.4
2016-02-05 06:00:00,6.0,0.0,874.0,8.4,842.0,6,7.6
2016-02-05 07:00:00,6.0,0.0,1124.0,8.4,874.0,7,7.6
2016-02-05 08:00:00,6.0,0.0,1513.0,8.8,1124.0,8,7.199999999999999
2016-02-05 09:00:00,6.0,0.0,1905.0,9.4,1513.0,9,6.6
2016-02-05 10:00:00,6.0,0.0,2095.0,10.5,1905.0,10,5.5
2016-02-05 11:00:00,6.0,0.0,2179.0,11.5,2095.0,11,4.5
2016-02-05 12:00:00,6.0,0.0,2153.0,12.0,2179.0,12,4.0
2016-02-05 13:00:00,6.0,0.0,2095.0,12.7,2153.0,13,3.3000000000000007
2016-02-05 14:00:00,6.0,0.0,2079.0,14.2,2095.0,14,1.8000000000000007
2016-02-05 15:00:00,6.0,0.0,2059.0,15.0,2079.0,15,1.0
2016-02-05 16:00:00,6.0,0.0,2012.0,15.2,2059.0,16,0.8000000000000007
2016-02-05 17:00:00,6.0,0.0,1805.0,14.9,2012.0,17,1.0999999999999996
2016-02-05 18:00:00,6.0,0.0,1532.0,14.1,1805.0,18,1.9000000000000004
2016-02-05 19:00:00,6.0,0.0,1263.0,13.9,1532.0,19,2.0999999999999996
2016-02-05 20:00:00,6.0,0.0,1015.0,13.4,1263.0,20,2.5999999999999996
2016-02-05 21:00:00,6.0,0.0,896.0,12.8,1015.0,21,3.1999999999999993
2016-02-05 22:00:00,6.0,0.0,824.0,13.0,896.0,22,3.0
2016-02-05 23:00:00,6.0,0.0,803.0,13.1,824.0,23,2.9000000000000004
2016-02-06 00:00:00,7.0,0.0,773.0,12.6,803.0,0,3.4000000000000004
2016-02-06 01:00:00,7.0,0.0,793.0,12.3,773.0,1,3.6999999999999993
2016-02-06 02:00:00,7.0,0.0,784.0,11.7,793.0,2,4.300000000000001
2016-02-06 03:00:00,7.0,0.0,789.0,11.2,784.0,3,4.800000000000001
2016-02-06 04:00:00,7.0,0.0,781.0,10.9,789.0,4,5.1
2016-02-06 05:00:00,7.0,0.0,779.0,10.7,781.0,5,5.300000000000001
2016-02-06 06:00:00,7.0,0.0,767.0,11.1,779.0,6,4.9
2016-02-06 07:00:00,7.0,0.0,796.0,11.5,767.0,7,4.5
2016-02-06 08:00:00,7.0,0.0,866.0,11.8,796.0,8,4.199999999999999
2016-02-06 09:00:00,7.0,0.0,856.0,12.3,866.0,9,3.6999999999999993
2016-02-06 10:00:00,7.0,0.0,854.0,13.0,856.0,10,3.0
2016-02-06 11:00:00,7.0,0.0,852.0,13.5,854.0,11,2.5
2016-02-06 12:00:00,7.0,0.0,886.0,14.2,852.0,12,1.8000000000000007
2016-02-06 13:00:00,7.0,0.0,884.0,14.2,886.0,13,1.8000000000000007
2016-02-06 14:00:00,7.0,0.0,898.0,14.4,884.0,14,1.5999999999999996
2016-02-06 15:00:00,7.0,0.0,875.0,14.2,898.0,15,1.8000000000000007
2016-02-06 16:00:00,7.0,0.0,911.0,14.2,875.0,16,1.8000000000000007
2016-02-06 17:00:00,7.0,0.0,922.0,13.7,911.0,17,2.3000000000000007
2016-02-06 18:00:00,7.0,0.0,892.0,12.9,922.0,18,3.0999999999999996
2016-02-06 19:00:00,7.0,0.0,844.0,13.1,892.0,19,2.9000000000000004
2016-02-06 20:00:00,7.0,0.0,813.0,13.1,844.0,20,2.9000000000000004
2016-02-06 21:00:00,7.0,0.0,788.0,12.8,813.0,21,3.1999999999999993
2016-02-06 22:00:00,7.0,0.0,773.0,12.5,788.0,22,3.5
2016-02-06 23:00:00,7.0,0.0,775.0,11.4,773.0,23,4.6
2016-02-07 00:00:00,1.0,0.0,770.0,11.7,775.0,0,4.300000000000001
2016-02-07 01:00:00,1.0,0.0,761.0,11.7,770.0,1,4.300000000000001
2016-02-07 02:00:00,1.0,0.0,235.0,12.2,761.0,2,3.8000000000000007
2016-02-08 18:00:00,2.0,0.0,431.0,13.7,235.0,18,2.3000000000000007
2016-02-08 19:00:00,2.0,0.0,1251.0,13.8,431.0,19,2.1999999999999993
2016-02-08 20:00:00,2.0,0.0,1053.0,13.9,1251.0,20,2.0999999999999996
2016-02-08 21:00:00,2.0,0.0,925.0,14.0,1053.0,21,2.0
2016-02-08 22:00:00,2.0,0.0,849.0,13.5,925.0,22,2.5
2016-02-08 23:00:00,2.0,0.0,820.0,13.5,849.0,23,2.5
2016-02-09 00:00:00,3.0,0.0,811.0,13.5,820.0,0,2.5
2016-02-09 01:00:00,3.0,0.0,805.0,13.7,811.0,1,2.3000000000000007
2016-02-09 02:00:00,3.0,0.0,812.0,13.5,805.0,2,2.5
2016-02-09 03:00:00,3.0,0.0,799.0,13.5,812.0,3,2.5
2016-02-09 04:00:00,3.0,0.0,783.0,13.6,799.0,4,2.4000000000000004
2016-02-09 05:00:00,3.0,0.0,785.0,13.7,783.0,5,2.3000000000000007
2016-02-09 06:00:00,3.0,0.0,784.0,13.5,785.0,6,2.5
2016-02-09 07:00:00,3.0,0.0,846.0,12.9,784.0,7,3.0999999999999996
2016-02-09 08:00:00,3.0,0.0,991.0,13.1,846.0,8,2.9000000000000004
2016-02-09 09:00:00,3.0,0.0,1165.0,13.6,991.0,9,2.4000000000000004
2016-02-09 10:00:00,3.0,0.0,1235.0,14.3,1165.0,10,1.6999999999999993
2016-02-09 11:00:00,3.0,0.0,1234.0,15.1,1235.0,11,0.9000000000000004
2016-02-09 12:00:00,3.0,0.0,1232.0,15.3,1234.0,12,0.6999999999999993
2016-02-09 13:00:00,3.0,0.0,1207.0,14.8,1232.0,13,1.1999999999999993
2016-02-09 14:00:00,3.0,0.0,1234.0,14.7,1207.0,14,1.3000000000000007
2016-02-09 15:00:00,3.0,0.0,1269.0,14.7,1234.0,15,1.3000000000000007
2016-02-09 16:00:00,3.0,0.0,1274.0,13.8,1269.0,16,2.1999999999999993
2016-02-09 17:00:00,3.0,0.0,1213.0,13.8,1274.0,17,2.1999999999999993
2016-02-09 18:00:00,3.0,0.0,1102.0,14.0,1213.0,18,2.0
2016-02-09 19:00:00,3.0,0.0,992.0,14.2,1102.0,19,1.8000000000000007
2016-02-09 20:00:00,3.0,0.0,920.0,14.1,992.0,20,1.9000000000000004
2016-02-09 21:00:00,3.0,0.0,865.0,14.4,920.0,21,1.5999999999999996
2016-02-09 22:00:00,3.0,0.0,840.0,14.1,865.0,22,1.9000000000000004
2016-02-09 23:00:00,3.0,0.0,711.0,14.0,840.0,23,2.0
2016-02-10 00:00:00,4.0,0.0,700.0,13.9,711.0,0,2.0999999999999996
2016-02-10 01:00:00,4.0,0.0,799.0,13.9,700.0,1,2.0999999999999996
2016-02-10 02:00:00,4.0,0.0,788.0,13.9,799.0,2,2.0999999999999996
2016-02-10 03:00:00,4.0,0.0,772.0,13.8,788.0,3,2.1999999999999993
2016-02-10 04:00:00,4.0,0.0,759.0,13.7,772.0,4,2.3000000000000007
2016-02-10 05:00:00,4.0,0.0,789.0,13.5,759.0,5,2.5
2016-02-10 06:00:00,4.0,0.0,829.0,13.4,789.0,6,2.5999999999999996
2016-02-10 07:00:00,4.0,0.0,1075.0,13.6,829.0,7,2.4000000000000004
2016-02-10 08:00:00,4.0,0.0,1416.0,13.9,1075.0,8,2.0999999999999996
2016-02-10 09:00:00,4.0,0.0,1874.0,14.1,1416.0,9,1.9000000000000004
2016-02-10 10:00:00,4.0,0.0,2149.0,14.2,1874.0,10,1.8000000000000007
2016-02-10 11:00:00,4.0,0.0,2251.0,14.4,2149.0,11,1.5999999999999996
2016-02-10 12:00:00,4.0,0.0,2210.0,14.7,2251.0,12,1.3000000000000007
2016-02-10 13:00:00,4.0,0.0,2155.0,14.7,2210.0,13,1.3000000000000007
2016-02-10 14:00:00,4.0,0.0,2246.0,14.7,2155.0,14,1.3000000000000007
2016-02-10 15:00:00,4.0,0.0,2266.0,14.4,2246.0,15,1.5999999999999996
2016-02-10 16:00:00,4.0,0.0,2254.0,14.4,2266.0,16,1.5999999999999996
2016-02-10 17:00:00,4.0,0.0,2052.0,14.7,2254.0,17,1.3000000000000007
2016-02-10 18:00:00,4.0,0.0,1718.0,14.3,2052.0,18,1.6999999999999993
2016-02-10 19:00:00,4.0,0.0,1399.0,14.2,1718.0,19,1.8000000000000007
2016-02-10 20:00:00,4.0,0.0,1138.0,14.0,1399.0,20,2.0
2016-02-10 21:00:00,4.0,0.0,980.0,13.9,1138.0,21,2.0999999999999996
2016-02-10 22:00:00,4.0,0.0,919.0,13.8,980.0,22,2.1999999999999993
2016-02-10 23:00:00,4.0,0.0,886.0,14.0,919.0,23,2.0
2016-02-11 00:00:00,5.0,0.0,880.0,13.9,886.0,0,2.0999999999999996
2016-02-11 01:00:00,5.0,0.0,865.0,13.7,880.0,1,2.3000000000000007
2016-02-11 02:00:00,5.0,0.0,860.0,13.5,865.0,2,2.5
2016-02-11 03:00:00,5.0,0.0,859.0,13.6,860.0,3,2.4000000000000004
2016-02-11 04:00:00,5.0,0.0,830.0,13.7,859.0,4,2.3000000000000007
2016-02-11 05:00:00,5.0,0.0,846.0,13.8,830.0,5,2.1999999999999993
2016-02-11 06:00:00,5.0,0.0,851.0,13.8,846.0,6,2.1999999999999993
2016-02-11 07:00:00,5.0,0.0,1130.0,13.7,851.0,7,2.3000000000000007
2016-02-11 08:00:00,5.0,0.0,1476.0,13.9,1130.0,8,2.0999999999999996
2016-02-11 09:00:00,5.0,0.0,1938.0,14.2,1476.0,9,1.8000000000000007
2016-02-11 10:00:00,5.0,0.0,2177.0,14.6,1938.0,10,1.4000000000000004
2016-02-11 11:00:00,5.0,0.0,2233.0,14.7,2177.0,11,1.3000000000000007
2016-02-11 12:00:00,5.0,0.0,2156.0,14.8,2233.0,12,1.1999999999999993
2016-02-11 13:00:00,5.0,0.0,2071.0,14.6,2156.0,13,1.4000000000000004
2016-02-11 14:00:00,5.0,0.0,2158.0,14.5,2071.0,14,1.5
2016-02-11 15:00:00,5.0,0.0,2099.0,14.2,2158.0,15,1.8000000000000007
2016-02-11 16:00:00,5.0,0.0,2095.0,14.4,2099.0,16,1.5999999999999996
2016-02-11 17:00:00,5.0,0.0,1922.0,14.1,2095.0,17,1.9000000000000004
2016-02-11 18:00:00,5.0,0.0,1636.0,13.7,1922.0,18,2.3000000000000007
2016-02-11 19:00:00,5.0,0.0,1339.0,13.3,1636.0,19,2.6999999999999993
2016-02-11 20:00:00,5.0,0.0,1094.0,13.4,1339.0,20,2.5999999999999996
2016-02-11 21:00:00,5.0,0.0,957.0,13.2,1094.0,21,2.8000000000000007
2016-02-11 22:00:00,5.0,0.0,905.0,13.2,957.0,22,2.8000000000000007
2016-02-11 23:00:00,5.0,0.0,871.0,13.3,905.0,23,2.6999999999999993
2016-02-12 00:00:00,6.0,0.0,841.0,13.2,871.0,0,2.8000000000000007
2016-02-12 01:00:00,6.0,0.0,833.0,13.2,841.0,1,2.8000000000000007
2016-02-12 02:00:00,6.0,0.0,830.0,13.4,833.0,2,2.5999999999999996
2016-02-12 03:00:00,6.0,0.0,803.0,13.5,830.0,3,2.5
2016-02-12 04:00:00,6.0,0.0,819.0,13.7,803.0,4,2.3000000000000007
2016-02-12 05:00:00,6.0,0.0,837.0,13.9,819.0,5,2.0999999999999996
2016-02-12 06:00:00,6.0,0.0,881.0,14.0,837.0,6,2.0
2016-02-12 07:00:00,6.0,0.0,1089.0,14.1,881.0,7,1.9000000000000004
2016-02-12 08:00:00,6.0,0.0,1494.0,14.2,1089.0,8,1.8000000000000007
2016-02-12 09:00:00,6.0,0.0,1927.0,14.3,1494.0,9,1.6999999999999993
2016-02-12 10:00:00,6.0,0.0,2217.0,14.5,1927.0,10,1.5
2016-02-12 11:00:00,6.0,0.0,2224.0,14.7,2217.0,11,1.3000000000000007
2016-02-12 12:00:00,6.0,0.0,2179.0,14.7,2224.0,12,1.3000000000000007
2016-02-12 13:00:00,6.0,0.0,2096.0,14.8,2179.0,13,1.1999999999999993
2016-02-12 14:00:00,6.0,0.0,2139.0,14.7,2096.0,14,1.3000000000000007
2016-02-12 15:00:00,6.0,0.0,2180.0,14.7,2139.0,15,1.3000000000000007
2016-02-12 16:00:00,6.0,0.0,2185.0,14.7,2180.0,16,1.3000000000000007
2016-02-12 17:00:00,6.0,0.0,1939.0,14.6,2185.0,17,1.4000000000000004
2016-02-12 18:00:00,6.0,0.0,1619.0,14.3,1939.0,18,1.6999999999999993
2016-02-12 19:00:00,6.0,0.0,1301.0,14.0,1619.0,19,2.0
2016-02-12 20:00:00,6.0,0.0,1085.0,14.0,1301.0,20,2.0
2016-02-12 21:00:00,6.0,0.0,922.0,14.0,1085.0,21,2.0
2016-02-12 22:00:00,6.0,0.0,887.0,13.9,922.0,22,2.0999999999999996
2016-02-12 23:00:00,6.0,0.0,862.0,14.0,887.0,23,2.0
2016-02-13 00:00:00,7.0,0.0,817.0,13.7,862.0,0,2.3000000000000007
2016-02-13 01:00:00,7.0,0.0,802.0,13.8,817.0,1,2.1999999999999993
2016-02-13 02:00:00,7.0,0.0,797.0,13.7,802.0,2,2.3000000000000007
